"","ODS_Code","Role","Name","geo_match","LAT","LON"
"8139","FLX11","PHARMACY","MANCHESTER ROAD PHARMACY","UPRN",53.768601,-1.7631134
"8140","FNH30","PHARMACY","LO'S PHARMACY","UPRN",53.655868,-1.4278777
"8141","FF847","PHARMACY","BOSMERE PHARMACY","UPRN",50.8502211,-0.9905607
"8142","FP196","PHARMACY","WELDRICKS PHARMACY","UPRN",53.4870498,-1.3144409
"8143","FWF60","PHARMACY","VITHLANI PINETREE PHARMACY","UPRN",52.4846819,-1.4639909
"8144","FJV93","PHARMACY","WELLBEING PHARMACY","UPRN",50.6289981,-3.4008405
"8145","FHH61","PHARMACY","LANSBURY CHEMIST","UPRN",51.514169,-0.0147469
"8146","FE253","PHARMACY","JHOOTS PHARMACY","UPRN",53.0246676,-1.4851068
"8147","FRX60","PHARMACY","POPSON CHEMIST","UPRN",52.1694493,-1.209283
"8148","FKC27","PHARMACY","KIDSGROVE PHARMACY","UPRN",53.0868509,-2.2380887
"8149","FC803","PHARMACY","SPARKS PHARMACY","PostCode",51.631297066123,-0.570534222931834
"8150","FPW50","PHARMACY","IPHARM PHARMACY","UPRN",52.4929665,-1.8266264
"8151","FPM72","PHARMACY","PHARMACYEXPREZZ","PostCode",52.6073025360344,1.72676863116394
"8152","FVH66","PHARMACY","ZINA CHEMIST","UPRN",51.3255548,-0.100221
"8153","FQ840","PHARMACY","WELL","UPRN",52.4569864,1.7040446
"8154","FQ229","PHARMACY","TESCO INSTORE PHARMACY","UPRN",52.0402661,1.0977469
"8155","FVM38","PHARMACY","HJ EVERETT","UPRN",50.8496404,-1.2342996
"8156","FWG29","PHARMACY","PEACE PHARMACY","UPRN",51.4695164,-0.0971848
"8157","FA454","PHARMACY","MEDICHEM LIMITED","UPRN",54.8946325,-1.3731892
"8158","FAL39","PHARMACY","GOLDHAWK PHARMACY","UPRN",51.502974,-0.2236137
"8159","FWL07","PHARMACY","ROOLEY LANE PHARMACY","UPRN",53.7728295,-1.7308933
"8160","FCC60","PHARMACY","ALMERIC PHARMACY LTD","UPRN",51.5959156,-0.2961451
"8161","FJA27","PHARMACY","BEECHDALE PHARMACY","UPRN",52.9615394,-1.1994065
"8162","FYA22","PHARMACY","UNITED PHARMACY","UPRN",51.4091484,-0.058883
"8163","FQ564","PHARMACY","BOOTS","UPRN",52.1083925,-0.4868064
"8164","FRG62","PHARMACY","OSBON PHARMACY","UPRN",51.3843062,0.5507187
"8165","FVK13","PHARMACY","BOOTS","UPRN",51.6995539,0.1115037
"8166","FHH40","PHARMACY","SHAUNAKS PHARMACY","UPRN",51.3152382,-2.4279516
"8167","FHG08","PHARMACY","ALLIED PHARMACY MABLY WAY","UPRN",51.5987645,-1.4258307
"8168","FKF23","PHARMACY","CRESCENT PHARMACY EXPRESS","UPRN",51.5987518,-0.1106603
"8169","FWN78","PHARMACY","WELL","UPRN",51.7392676,-3.5109521
"8170","FWQ52","PHARMACY","WELL","UPRN",51.7724209,-3.0850886
"8171","FGQ26","PHARMACY","KNIGHTS BRIDGE STREET PHARMACY","UPRN",51.6045492,-3.33673
"8172","FA137","PHARMACY","WYKEN PHARMACY","UPRN",52.424975,-1.4707251
"8173","FWQ87","PHARMACY","BOOTS","UPRN",51.0529128,-2.4202989
"8174","FNH80","PHARMACY","ORDSALL PHARMACY","UPRN",53.3083853,-0.948815
"8175","FQR95","PHARMACY","BARTON PHARMACY","UPRN",51.7675096,-1.1959291
"8176","FG548","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.6509336,0.1422904
"8177","FWF72","PHARMACY","ROWLANDS PHARMACY","UPRN",52.9724542,-3.0746383
"8178","FWE83","PHARMACY","WELL","UPRN",51.6857898,-4.2483211
"8179","FLK08","PHARMACY","PROHEAL PHARMA","UPRN",51.0263692,-3.1303646
"8180","FFX11","PHARMACY","BOOTS","UPRN",51.5330567,-0.1064745
"8181","FG394","PHARMACY","PRESTON GROVE PHARMACY","PostCode",50.9418475701344,-2.64427885476133
"8182","FH815","PHARMACY","MORRISONS PHARMACY","UPRN",51.5926581,-1.8093633
"8183","FCN75","PHARMACY","BOOTS","UPRN",55.2940486,-1.6033655
"8184","FWK43","PHARMACY","SHEPPARDS PHARMACY","UPRN",51.5138821,-3.4319719
"8185","FRA77","PHARMACY","BELL PHARMACY","UPRN",51.5552058,0.0604694
"8186","FWV91","PHARMACY","CAIA PARK PHARMACY","UPRN",53.0473672,-2.9702743
"8187","FKH90","PHARMACY","ASDA PHARMACY","UPRN",53.5432474,-2.6508781
"8188","FCM15","PHARMACY","LAKEWOOD PHARMACY LIMITED","UPRN",51.3769723,-0.0196212
"8189","FHA49","PHARMACY","KAMSONS PHARMACY","UPRN",51.1908297,-0.5966916
"8190","FDA63","PHARMACY","SHAUNAK'S PHARMACY","UPRN",51.448156,-2.5128787
"8191","FVY65","PHARMACY","BOOTS","UPRN",50.857276,0.5805454
"8192","FR468","PHARMACY","MANOR PHARMACY","UPRN",53.4367607,-2.072469
"8193","FEQ98","PHARMACY","MORRISONS PHARMACY","UPRN",54.2390537,-0.4165278
"8194","FE294","PHARMACY","VISION PHARMACY","UPRN",52.636556,-1.1082307
"8195","FLN85","PHARMACY","EASTFIELD PHARMACY","UPRN",53.2722377,-2.4602275
"8196","FQ347","PHARMACY","PRESCRIPTION COUNTER","UPRN",51.3983826,-0.0965731
"8197","FGK01","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.9310525,-1.115888
"8198","FEL77","PHARMACY","BOOTS","UPRN",50.8328717,-1.3823638
"8199","FQR16","PHARMACY","COHENS CHEMIST","UPRN",51.5978241,-1.7927746
"8200","FYQ04","PHARMACY","BOOTS","UPRN",53.8718763,-2.392284
"8201","FX561","PHARMACY","WELL","UPRN",53.2431732,-2.5200046
"8202","FJ285","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.3529651,-0.1803068
"8203","FEG25","PHARMACY","SAFEDALE LTD","UPRN",51.5623583,-0.0786281
"8204","FFA63","PHARMACY","THE PHARMACY PRACTICE","UPRN",52.4596347,-1.8714981
"8205","FQJ64","PHARMACY","BURSCOUGH PHARMACY","UPRN",53.6034721,-2.8419351
"8206","FEA03","PHARMACY","DUNCANS PHARMACY","UPRN",51.4780121,-0.0125126
"8207","FAA57","PHARMACY","ALLIED PHARMACY","UPRN",51.8042757,1.1305547
"8208","FD289","PHARMACY","BOOTS","UPRN",53.3994483,-0.7764234
"8209","FKK15","PHARMACY","CROMIE PHARMACY","UPRN",55.3335264,-1.5802731
"8210","FN557","PHARMACY","WATTS PHARMACY","UPRN",51.4178439,-0.1363649
"8211","FHR24","PHARMACY","MW PHILLIPS (SUTTON COLDFIELD) LTD","UPRN",52.5661024,-1.87933
"8212","FWW91","PHARMACY","KNIGHTS CATSHILL PHARMACY","UPRN",52.3639754,-2.058932
"8213","FQA30","PHARMACY","ROSEDALE PHARMACY","UPRN",52.4572122,1.7060219
"8214","FH819","PHARMACY","BIRK & NAGRA CHEMIST","UPRN",52.2847312,-1.5323559
"8215","FKD52","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.5175525,-0.1196591
"8216","FHH49","PHARMACY","SPIRES PHARMACY","UPRN",51.2600366,0.5631815
"8217","FQ399","PHARMACY","BLACKWELLS CHEMISTS","UPRN",51.4024547,-0.0371114
"8218","FVA91","PHARMACY","CLOCKWORK PHARMACY","UPRN",51.5360507,-0.1170495
"8219","FP677","PHARMACY","PONDA'S CHEMISTS","UPRN",53.1840199,-2.5434119
"8220","FPK47","PHARMACY","GREENLIGHT PHARMACY","UPRN",51.5058595,-0.2276946
"8221","FWN62","PHARMACY","WELLS CITY PHARMACY","UPRN",51.2032424,-2.6551948
"8222","FRC90","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.2805033,-0.8422157
"8223","FQ011","PHARMACY","STEARNS PHARMACY","UPRN",51.5831958,-0.1001477
"8224","FLH06","PHARMACY","FFERYLLFA ELLIS JONES PHARMACY","UPRN",53.1183492,-4.123879
"8225","FFW39","PHARMACY","SCOTTS PHARMACY","UPRN",51.4005246,0.0172646
"8226","FHJ85","PHARMACY","CRABTREE PHARMACY","UPRN",52.1719818,-1.8343724
"8227","FRM32","PHARMACY","HAYSHINE LTD","UPRN",51.4688989,0.1211276
"8228","FKL74","PHARMACY","PHARMACY EXPRESS","UPRN",51.5980789,-0.1101973
"8229","FQQ13","PHARMACY","NIGHTINGALE PHARMACY","UPRN",50.8731363,-1.3515594
"8230","FVF26","PHARMACY","VILLAGE PHARMACY","UPRN",51.6521858,-0.2541854
"8231","FPJ03","PHARMACY","HAYFIELD PHARMACY","UPRN",53.3798303,-1.9453394
"8232","FAD89","PHARMACY","CHAWTON PARK PHARMACY","UPRN",51.140743,-0.9898153
"8233","FQR31","PHARMACY","KNIGHTS MARKET STREET PHARMACY","UPRN",52.3370631,-2.0594183
"8234","FFT01","PHARMACY","BOOTS","UPRN",53.44358,-1.3441599
"8235","FH238","PHARMACY","BOOTS","UPRN",51.4158457,-2.4989561
"8236","FXV58","PHARMACY","HINDLEY PHARMACY","UPRN",53.532781,-2.5820709
"8237","FFQ70","PHARMACY","PEAK PHARMACY","UPRN",53.3398787,-1.9397418
"8238","FKJ58","PHARMACY","EVEREST PHARMACY - CHORLEY OLD ROAD","UPRN",53.5852663,-2.4481849
"8239","FWJ20","PHARMACY","WELL","UPRN",51.6148141,-3.5864014
"8240","FDC47","PHARMACY","PEARL CHEMIST","UPRN",51.4242198,-0.1634436
"8241","FG050","PHARMACY","WILLIAMS DISPENSING CHEMIST","UPRN",51.5167321,0.1964224
"8242","FRQ13","PHARMACY","HOME GROUND PHARMACY","UPRN",51.5922324,-1.8081711
"8243","FT613","PHARMACY","HILLINGDON PHARMACY","UPRN",51.5412936,-0.4496095
"8244","FCJ13","PHARMACY","BEESTON MANOR PHARMACY","PostCode",52.9250337247847,-1.21637080469504
"8245","FCQ33","PHARMACY","MORRISONS PHARMACY","UPRN",53.0084392,-2.2277701
"8246","FEH10","PHARMACY","ISTEAD RISE PHARMACY","UPRN",51.4061495,0.3513236
"8247","FY111","PHARMACY","WELL","UPRN",53.5375597,-2.6571132
"8248","FWD84","PHARMACY","OLD COLWYN PHARMACY","UPRN",53.2893984,-3.6984494
"8249","FEN68","PHARMACY","BOOTS","UPRN",51.3704344,-0.3634092
"8250","FQL61","PHARMACY","LOCKWOODS PHARMACY","UPRN",51.3213266,-2.2048666
"8251","FWP85","PHARMACY","WELL","UPRN",51.6180465,-3.9668441
"8252","FJJ19","PHARMACY","PARK AVENUE PHARMACY","UPRN",52.2577114,-0.8708032
"8253","FKM92","PHARMACY","WOODSIDE PHARMACY","UPRN",52.6380061,-2.4667793
"8254","FDG00","PHARMACY","G R PHARMACY","UPRN",52.4303881,-1.9832269
"8255","FFF68","PHARMACY","MILL PHARMACY","UPRN",52.0429224,0.9523715
"8256","FLH05","PHARMACY","DELMERGATE LIMITED","UPRN",51.1706092,0.8717217
"8257","FE174","PHARMACY","BOOTS","UPRN",51.5587569,0.0714068
"8258","FKA94","PHARMACY","HYLTON CASTLE PHARMACY","UPRN",54.9231945,-1.451929
"8259","FNF36","PHARMACY","LIME AVENUE PHARMACY","UPRN",53.2572206,-2.5687286
"8260","FFC02","PHARMACY","SYNERGISE PHARMACY","UPRN",54.5613506,-1.3160032
"8261","FEG24","PHARMACY","BOOTS","UPRN",51.2361122,-0.5583633
"8262","FQH50","PHARMACY","JADE PHARMACY","UPRN",51.484436,-0.3728295
"8263","FVW56","PHARMACY","ASDA PHARMACY","UPRN",53.5847049,-2.5345987
"8264","FQ724","PHARMACY","FOXLEY LANE PHARMACY","UPRN",51.3411737,-0.1241137
"8265","FHG54","PHARMACY","FISHLOCKS PHARMACY","UPRN",53.6036143,-2.8418244
"8266","FPV26","PHARMACY","SUPERDRUG PHARMACY","UPRN",53.7586612,-2.702209
"8267","FV470","PHARMACY","ASDA PHARMACY","UPRN",53.557332,-2.3286943
"8268","FVN76","PHARMACY","PEAK PHARMACY","UPRN",52.0231958,-0.7344506
"8269","FHL89","PHARMACY","THE CHEMIST SHOP","UPRN",52.6386304,-0.295479
"8270","FK011","PHARMACY","ASDA PHARMACY","UPRN",51.6114608,-0.7804505
"8271","FJR84","PHARMACY","BRUNTON PARK PHARMACY","UPRN",55.0263455,-1.6273636
"8272","FDA70","PHARMACY","ALL SAINTS PHARMACY","UPRN",52.7944819,-1.6446117
"8273","FFR55","PHARMACY","BOOTS","UPRN",52.5579606,-0.1251478
"8274","FDV25","PHARMACY","LAXTONS PHARMACY","UPRN",51.7485248,-0.0185955
"8275","FHJ53","PHARMACY","BOOTS","UPRN",51.2754868,1.3398073
"8276","FE841","PHARMACY","ASDA PHARMACY","UPRN",51.4480866,-2.4971056
"8277","FXD49","PHARMACY","PITMAN PHARMACY","PostCode",52.418364601569,-1.96590239913171
"8278","FKM12","PHARMACY","TESCO INSTORE PHARMACY","UPRN",51.4437951,-0.4131914
"8279","FFV40","PHARMACY","GUILDHALL PHARMACY","UPRN",51.0826958,1.1775101
"8280","FPG95","PHARMACY","HELMSLEY PHARMACY","UPRN",54.2487957,-1.0567608
"8281","FJ438","PHARMACY","HAMPTON PHARMACY","UPRN",52.5327323,-0.2754151
"8282","FYM76","PHARMACY","CHARMOUTH PHARMACY","UPRN",50.738812,-2.900805
"8283","FMH33","PHARMACY","BOOTS","UPRN",51.4556356,0.1452703
"8284","FWJ29","PHARMACY","BULLBROOK PHARMACY","UPRN",51.4164041,-0.7336491
"8285","FGN28","PHARMACY","WELL","UPRN",53.5484285,-2.0057397
"8286","FXE07","PHARMACY","MORRISONS PHARMACY","UPRN",52.7943665,-1.6628359
"8287","FD201","PHARMACY","PRECINCT PHARMACY","UPRN",53.8056059,-1.8212895
"8288","FD615","PHARMACY","GOLDCHEM PHARMACY","UPRN",50.7868385,-1.0762133
"8289","FWQ91","PHARMACY","NEW HEALTH SUPPLIES LIMITED","UPRN",51.5679917,-0.3532675
"8290","FAT67","PHARMACY","BOOTS","UPRN",51.5764202,-0.2237626
"8291","FQ521","PHARMACY","BOOTS","UPRN",51.5380986,-0.1929586
"8292","FHK62","PHARMACY","BIRK AND NAGRA CHEMISTS","UPRN",52.2690111,-1.5289015
"8293","FJT17","PHARMACY","SUPER.CARE PHARMACY +","UPRN",51.5719675,0.1403962
"8294","FTN28","PHARMACY","MORRISONS PHARMACY","UPRN",53.4458994,-1.3437309
"8295","FE112","PHARMACY","BECKENHAM PHARMACY","UPRN",51.406331,-0.0296267
"8296","FQQ83","PHARMACY","G WHITFIELD LIMITED","UPRN",54.8480162,-1.511333
"8297","FNM74","PHARMACY","BOOTS","UPRN",51.4780519,-0.2788883
"8298","FWQ69","PHARMACY","WELL","UPRN",51.5045342,-3.1275857
"8299","FNC96","PHARMACY","LLOYDSPHARMACY","PostCode",51.6154420394479,-3.58593361519582
"8300","FE162","PHARMACY","GREEN LANE PHARMACY","UPRN",53.3842587,-2.9066122
"8301","FWG38","PHARMACY","MAYBERRY PHARMACY","UPRN",51.7022817,-3.0419062
"8302","FTP61","PHARMACY","ASDA PHARMACY","UPRN",53.7030936,-2.2869635
"8303","FHG09","PHARMACY","SHERWOOD HOUSE PHARMACY","UPRN",52.473776,-1.9585371
"8304","FWN96","PHARMACY","WELL","UPRN",51.7195405,-3.8503699
"8305","FEM45","PHARMACY","WELDRICKS PHARMACY","UPRN",53.5621002,-0.6650517
"8306","FFT17","PHARMACY","EVOLVE PHARMACY GREAT YARMOUTH","PostCode",52.6047795643341,1.71862050757251
"8307","FTH02","PHARMACY","APPLEGATE PHARMACY","PostCode",52.9559702147726,-1.16667430327612
"8308","FE883","PHARMACY","BOOTS","UPRN",51.4097187,-0.2296615
"8309","FV788","PHARMACY","BOOTS","UPRN",53.7740997,-1.8073575
"8310","FWE25","PHARMACY","DAY LEWIS PHARMACY","UPRN",53.4634965,-1.3324031
"8311","FKD08","PHARMACY","COHENS CHEMIST","UPRN",54.1075108,-3.2531721
"8312","FVK79","PHARMACY","B & P PHARMACY","UPRN",51.5117986,-0.6231994
"8313","FJ798","PHARMACY","BOOTS","UPRN",51.5486047,-0.0750058
"8314","FHC92","PHARMACY","BARNEHURST PHARMACY","UPRN",51.4654125,0.1579239
"8315","FJX51","PHARMACY","LINCOLN CO-OP CHEMISTS LTD","UPRN",53.2397154,-0.5111963
"8316","FMG67","PHARMACY","VICTORIA PHARMACY","UPRN",52.4891494,-1.9601133
"8317","FXF92","PHARMACY","MANOR PHARMACY","UPRN",53.6268459,-2.2099054
"8318","FEQ79","PHARMACY","FALCONS PHARMACY","UPRN",55.0529549,-1.6750296
"8319","FWP50","PHARMACY","ROWLANDS PHARMACY","UPRN",53.2164606,-3.0654449
"8320","FQR64","PHARMACY","EVESHAM PHARMACY","UPRN",52.0931289,-1.9464702
"8321","FQ051","PHARMACY","CRYSTAL PHARMACY","UPRN",51.5272693,-0.6166781
"8322","FRN71","PHARMACY","CHOBHAM PHARMACY","UPRN",51.3498955,-0.5984312
"8323","FWC39","PHARMACY","BOOTS","UPRN",53.5852473,-2.5359046
"8324","FQF09","PHARMACY","AKSHAR PHARMACIES","UPRN",51.5965616,-0.0235991
"8325","FWE71","PHARMACY","GREEN CROSS PHARMACY","UPRN",51.6159195,-0.0644182
"8326","FWF95","PHARMACY","PHARMOCARE","UPRN",51.6121662,-0.0653
"8327","FW635","PHARMACY","JHOOTS PHARMACY","UPRN",51.2056039,-4.0363475
"8328","FCG05","PHARMACY","MIDWAY PHARMACY","UPRN",53.6594285,-1.5498437
"8329","FRT90","PHARMACY","FERNVILLE PHARMACY","UPRN",51.7546464,-0.471811
"8330","FQH36","PHARMACY","BOOTS","UPRN",50.8188263,-4.3502
"8331","FJT98","PHARMACY","GROVE PHARMACY","UPRN",51.5792044,-0.0128334
"8332","FG417","PHARMACY","MANOR PARK PHARMACY","UPRN",53.8140919,-1.628918
"8333","FKG04","PHARMACY","GUISBOROUGH PHARMACY","UPRN",54.5328756,-1.0536142
"8334","FN829","PHARMACY","STERLING CHEMIST","UPRN",51.4217876,-0.207692
"8335","FNF21","PHARMACY","CORAL PHARMACY","UPRN",51.5871128,-0.1335177
"8336","FX546","PHARMACY","CROWHILL PHARMACY","PostCode",52.5143851963729,-1.44484966127076
"8337","FNQ50","PHARMACY","MICKLEOVER PHARMACY & TRAVEL VACC CLINIC","UPRN",52.913937,-1.5371164
"8338","FQ369","PHARMACY","COUNTESTHORPE CHEMIST","UPRN",52.5544461,-1.1368275
"8339","FYT07","PHARMACY","HOUNSELL & GREENE","UPRN",51.3763606,-2.3739455
"8340","FPX05","PHARMACY","DRAYTON PHARMACY","UPRN",52.6787013,1.2263175
"8341","FHJ56","PHARMACY","SE GILL CHEMIST LIMITED","UPRN",54.9545179,-1.4016605
"8342","FD722","PHARMACY","THE LITTLE VILLAGE PHARMACY","UPRN",51.3760863,-1.0641559
"8343","FA612","PHARMACY","CASTLE LANE PHARMACY","UPRN",50.750911,-1.8420022
"8344","FJ398","PHARMACY","BOOTS","UPRN",51.5450127,-0.1771807
"8345","FWV94","PHARMACY","PLAS MADOC PHARMACY","PostCode",52.9827959302139,-3.06364897501381
"8346","FQH73","PHARMACY","WELL","UPRN",52.4228629,-0.8016281
"8347","FM519","PHARMACY","ANSTICE PHARMACY","UPRN",52.6359121,-2.4503407
"8348","FV203","PHARMACY","TESCO INSTORE PHARMACY","UPRN",53.9061512,-0.1697892
"8349","FT837","PHARMACY","BOOTS","UPRN",52.2442175,0.4057544
"8350","FLA25","PHARMACY","BOOTS","UPRN",53.138425,-1.5542593
"8351","FKY37","PHARMACY","SUPERDRUG PHARMACY","UPRN",53.4055479,-2.9820633
"8352","FGV62","PHARMACY","SOUTHBOURNE PHARMACY","UPRN",50.8451141,-0.9076675
"8353","FNV25","PHARMACY","ALLIED PHARMACY GLEADLESS RD","UPRN",53.359361,-1.4643308
"8354","FJ346","PHARMACY","ASDA PHARMACY","UPRN",53.0537822,-2.2003209
"8355","FJC91","PHARMACY","WELL","UPRN",54.8203298,-3.1590343
"8356","FW094","PHARMACY","LAWLEY PHARMACY","UPRN",52.6761319,-2.4802013
"8357","FF551","PHARMACY","ROTHERCHEM","UPRN",53.4180257,-1.3611639
"8358","FEP91","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.5403675,0.1923109
"8359","FWD39","PHARMACY","ROWLANDS PHARMACY","UPRN",53.3346434,-3.4046281
"8360","FAW73","PHARMACY","EVEREST PHARMACY HELMSHORE","UPRN",53.6899908,-2.3283052
"8361","FG894","PHARMACY","APEX PHARMACY","UPRN",51.5406879,-0.0951543
"8362","FGQ44","PHARMACY","BOOTS","UPRN",51.5115765,-0.085085
"8363","FVJ01","PHARMACY","AKASI PHARMACY","UPRN",51.3998603,-0.1326974
"8364","FLK64","PHARMACY","PONTARDAWE PHARMACY","UPRN",51.7196642,-3.8499406
"8365","FRP82","PHARMACY","MAGHULL PHARMACY","UPRN",53.5202409,-2.9463867
"8366","FEK84","PHARMACY","TESCO IN-STORE PHARMACY","UPRN",52.6034767,1.7141113
"8367","FDE69","PHARMACY","SMETHWICK PHARMACY","UPRN",52.4963,-1.9721407
"8368","FLD45","PHARMACY","WELL","UPRN",53.8474421,-2.9926775
"8369","FJH67","PHARMACY","THE PHARMACY","UPRN",52.3370389,-0.6547563
"8370","FM447","PHARMACY","BORNO CHEMIST (GREAT SQUARE)","UPRN",51.8785407,0.5520256
"8371","FDA14","PHARMACY","ROWLANDS PHARMACY","UPRN",53.4295412,-3.0631004
"8372","FNG91","PHARMACY","HEDNESFORD PHARMACY","UPRN",52.7098358,-2.0001914
"8373","FT195","PHARMACY","ROWLANDS PHARMACY","UPRN",53.5489572,-2.804384
"8374","FXV74","PHARMACY","CHESHAM PHARMACY","UPRN",51.7125034,-0.6081631
"8375","FE691","PHARMACY","ARROWEDGE PHARMACY","UPRN",50.7230351,-1.9023025
"8376","FL813","PHARMACY","STENSON ROAD PHARMACY","UPRN",52.9023257,-1.4859251
"8377","FXJ72","PHARMACY","CARE CONNECT PHARMACY","UPRN",53.5606733,-2.4412215
"8378","FQG76","PHARMACY","PORTSMOUTH PHARMACY","UPRN",50.7865118,-1.0600896
"8379","FJR77","PHARMACY","ROWLANDS PHARMACY","UPRN",53.4958371,-2.6435644
"8380","FLV10","PHARMACY","BOOTS","UPRN",53.0764557,-0.8106721
"8381","FGN17","PHARMACY","DAY LEWIS PHARMACY","UPRN",51.2597133,-2.9962246
"8382","FMA65","PHARMACY","WATERLOO PHARMACY","UPRN",53.4988574,-2.103388
"8383","FW845","PHARMACY","FIELDS PHARMACY","UPRN",51.4847609,-0.8624681
"8384","FXQ26","PHARMACY","TESCO INSTORE PHARMACY","UPRN",52.4847479,-0.6875323
"8385","FA554","PHARMACY","SOKA BLACKMORE PHARMACY","UPRN",51.4845291,0.1648908
"8386","FHW98","PHARMACY","BEDFORD PARK PHARMACY","UPRN",51.4955759,-0.2550167
"8387","FRQ49","PHARMACY","JHOOTS PHARMACY","UPRN",53.5768797,-2.4311963
"8388","FQJ16","PHARMACY","JHOOTS PHARMACY","UPRN",51.5110803,-2.5713054
"8389","FVW93","PHARMACY","ASDA PHARMACY","UPRN",51.5942108,-0.261361
"8390","FWH25","PHARMACY","HOLDERNESS PHARMACY","UPRN",53.7577695,-0.3070014
"8391","FFE74","PHARMACY","CLIFFE WOODS PHARMACY","UPRN",51.434242,0.4965633
"8392","FXP64","PHARMACY","BRAMLEY - PHARMACY PLUS HEALTH","UPRN",53.8140919,-1.628918
"8393","FRF00","PHARMACY","ASDA PHARMACY","UPRN",52.5690275,-0.2440987
"8394","FE734","PHARMACY","CROWN PHARMACY","UPRN",51.6943146,-0.2852646
"8395","FHA50","PHARMACY","WELL","UPRN",53.4558016,-2.7407634
"8396","FVE45","PHARMACY","DITTON PHARMACY","UPRN",53.3625383,-2.7635572
"8397","FMW23","PHARMACY","LESLIE ROAD PHARMACY","UPRN",53.4404604,-2.760743
"8398","FCW46","PHARMACY","TUDOR DRIVE PHARMACY","UPRN",51.4267193,-0.2986407
"8399","FVF48","PHARMACY","EVANS PHARMACY","UPRN",52.9673313,-1.3586758
"8400","FEP92","PHARMACY","TESCO INSTORE PHARMACY","UPRN",54.6074752,-1.2794383
"8401","FA089","PHARMACY","SAI PHARMACY","UPRN",51.5130348,-0.0687378
"8402","FAY51","PHARMACY","BOOTS","UPRN",53.1526916,-0.2128793
"8403","FEQ40","PHARMACY","AL-SHIFA PHARMACY","UPRN",52.5028753,-1.9095186
"8404","FT034","PHARMACY","SUPERDRUG PHARMACY","UPRN",51.5445481,-0.1762186
"8405","FAH83","PHARMACY","CLAYGATE PHARMACY","UPRN",51.3611138,-0.3477251
"8406","FTM09","PHARMACY","FORSHAW'S PHARMACY","UPRN",53.4243098,-2.9456699
"8407","FDL81","PHARMACY","SHIVO CHEMISTS","PostCode",51.5644297728744,-0.130778556947141
"8408","FJH90","PHARMACY","TESCO INSTORE PHARMACY","UPRN",52.3845315,-2.2501289
"8409","FG374","PHARMACY","WELL","UPRN",53.4587716,-1.430351
"8410","FJD49","PHARMACY","KAMSONS PHARMACY","UPRN",50.8339892,-0.1893534
"8411","FYA78","PHARMACY","RAJJA CHEMISTS","UPRN",52.4560189,-2.0021868
"8412","FX098","PHARMACY","BOOTS","UPRN",50.3725039,-4.1377876
"8413","FGC47","PHARMACY","BOOTS","UPRN",53.6816651,-1.5189497
"8414","FWG83","PHARMACY","WELL","UPRN",52.416572,-4.0834266
"8415","FG781","PHARMACY","BOOTS","UPRN",50.7004495,-1.2945932
"8416","FFT69","PHARMACY","CALSTAR PHARMACY","UPRN",52.5031359,-1.9083781
"8417","FGV34","PHARMACY","KINGS ROAD PHARMACY","UPRN",53.9955526,-1.5421667
"8418","FWR74","PHARMACY","BOOTS","UPRN",51.4813384,-3.1988312
"8419","FMP21","PHARMACY","MILLBROOK PHARMACY","UPRN",50.9305515,-1.4588034
"8420","FQE31","PHARMACY","LALYS PHARMACY","UPRN",50.7979842,-1.065889
"8421","FLD57","PHARMACY","FFERYLLFA HE LEWIS PHARMACY","UPRN",52.902921,-3.922997
"8422","FQN39","PHARMACY","ALLIED PHARMACY BLOOMFIELD LIMITED","UPRN",53.8039594,-3.0431432
"8423","FJ339","PHARMACY","CHEMICREST PHARMACY","UPRN",51.601822,0.6561465
"8424","FFV86","PHARMACY","CHICKENLEY PHARMACY","UPRN",53.6865669,-1.6031321
"8425","FKR37","PHARMACY","ALLIED PHARMACY DURRINGTON","UPRN",51.1975102,-1.7717114
"8426","FMN24","PHARMACY","BOOTS","UPRN",50.9178655,-0.4520394
"8427","FGC62","PHARMACY","DAY LEWIS PHARMACY","UPRN",50.365553,-4.1509492
"8428","FJA11","PHARMACY","SKOT DISPENSING CHEMISTS","UPRN",51.6227706,-0.0659758
"8429","FCX34","PHARMACY","ALLIED PHARMACY TEANLOWE CENTRE","UPRN",53.8470026,-2.9936551
"8430","FQV26","PHARMACY","BEEHIVE PHARMACY","UPRN",51.5728581,0.0645865
"8431","FQW65","PHARMACY","PARK LANE PHARMACY","PostCode",51.3651503886357,-0.161228101275405
"8432","FHG77","PHARMACY","JORDANS PHARMACY","UPRN",50.7706449,-0.738496
"8433","FWC90","PHARMACY","LLANMARTIN PHARMACY","UPRN",51.5964618,-2.8884404
"8434","FWV77","PHARMACY","SACRISTON PHARMACY","PostCode",54.818596368679,-1.62638415355018
"8435","FQ519","PHARMACY","BOOTS","UPRN",50.7230534,-1.9026142
"8436","FMJ98","PHARMACY","BAXTERS PHARMACY","UPRN",51.3800771,1.3555805
"8437","FXW48","PHARMACY","ALLEN PHARMACY","UPRN",51.5569329,-0.0832956
"8438","FL504","PHARMACY","BLABY PHARMACY","UPRN",52.575162,-1.1635583
